behavior_id,customer_id,behavior_date,behavior_type,product_id,session_duration,pages_viewed,cart_value
1513,174,2026-02-18T02:33:22.866734,wishlist,21.0,860,8,128.28
1514,1710,2025-12-29T15:33:33.601261,search,43.0,455,13,301.93
1515,1258,2026-04-17T12:15:11.545957,search,88.0,775,4,217.73
1516,1415,2025-12-31T10:33:03.372983,purchase,37.0,412,6,378.91
1517,1849,2026-02-12T02:29:49.464511,view,10.0,599,8,460.73
1518,1313,2025-07-14T05:58:43.622255,search,160.0,549,9,343.43
1519,99,2026-04-23T20:23:56.456015,add_to_cart,143.0,488,13,425.86
1520,52,2026-01-25T13:45:36.226106,search,17.0,201,11,68.51
1521,981,2025-10-30T13:10:14.521667,search,189.0,323,10,279.04
1522,1541,2026-03-18T09:38:41.307610,wishlist,120.0,345,4,272.65
1523,529,2025-09-02T11:45:48.619574,add_to_cart,56.0,245,5,45.01
1524,1540,2025-12-18T02:50:25.347054,purchase,5.0,173,6,424.98
1525,1905,2025-08-13T20:31:07.576951,search,165.0,773,13,276.23
1526,178,2025-11-14T06:06:04.907645,view,91.0,604,3,240.59
1527,1934,2026-06-02T18:02:43.105096,view,183.0,790,3,416.2
1528,1877,2026-01-02T08:42:37.109533,add_to_cart,110.0,526,14,203.36
1529,1345,2026-03-19T15:46:04.103598,review,108.0,306,12,227.08
1530,172,2025-12-23T06:33:42.508962,review,35.0,894,4,272.57
1531,364,2026-03-30T20:00:26.197780,review,179.0,277,9,357.75
1532,923,2025-09-18T19:52:41.714142,add_to_cart,94.0,377,2,185.59
1533,764,2026-04-08T21:10:23.702276,purchase,45.0,175,13,121.83
1534,667,2025-08-05T09:38:35.393255,add_to_cart,113.0,173,11,32.81
1535,1509,2026-07-06T05:01:45.607763,purchase,119.0,143,15,459.14
1536,1357,2025-10-01T09:42:41.903090,purchase,1.0,740,6,252.27
1537,1686,2025-07-19T02:56:00.373792,view,69.0,320,7,9.29
1538,1516,2025-07-26T20:23:55.632779,add_to_cart,147.0,145,15,61.0
1539,1610,2026-05-20T02:26:20.708371,search,43.0,227,2,129.75
1540,604,2025-11-28T10:11:45.900756,review,140.0,853,3,8.67
1541,475,2025-10-05T10:21:14.714395,wishlist,71.0,75,4,93.4
1542,887,2025-09-03T15:02:08.443066,search,72.0,181,1,364.06
1543,1422,2025-09-06T12:34:16.536841,search,110.0,700,2,360.92
1544,974,2025-11-24T14:27:46.975392,add_to_cart,177.0,850,4,65.04
1545,698,2026-02-25T21:25:33.450152,review,50.0,453,13,399.38
1546,432,2026-06-29T14:51:18.218561,purchase,168.0,61,6,231.71
1547,1453,2026-02-25T16:59:37.146299,purchase,149.0,202,8,214.56
1548,333,2026-03-23T00:59:54.742000,view,26.0,344,11,158.15
1549,1269,2026-06-13T21:54:26.810782,review,121.0,425,1,159.23
1550,1421,2026-04-26T17:47:19.584747,search,148.0,119,8,101.2
1551,1768,2025-12-19T20:27:26.876826,wishlist,76.0,248,3,16.21
1552,1208,2026-02-18T16:43:45.468843,wishlist,200.0,367,15,469.94
1553,1805,2026-05-18T20:06:09.380640,purchase,9.0,727,1,319.95
1554,1128,2026-04-24T05:12:36.626404,purchase,44.0,131,2,201.51
1555,341,2026-04-20T10:34:33.679938,search,25.0,127,12,52.26
1556,1872,2025-09-21T15:10:11.622471,view,84.0,742,2,355.22
1557,938,2025-12-26T14:06:40.290952,add_to_cart,43.0,782,5,109.74
1558,1579,2026-07-03T00:04:40.079391,add_to_cart,23.0,677,3,427.89
1559,673,2025-11-24T16:44:47.552146,view,15.0,77,9,292.26
1560,466,2026-04-23T15:22:10.760107,search,163.0,109,8,55.29
1561,151,2026-04-15T01:15:53.281356,view,24.0,194,1,279.24
1562,660,2026-03-20T07:49:54.973881,review,140.0,377,11,467.72
1563,768,2025-12-20T06:34:09.026124,purchase,61.0,900,8,301.43
1564,789,2025-08-15T05:05:35.800370,wishlist,18.0,434,3,103.7
1565,377,2025-12-13T17:22:25.184911,wishlist,13.0,381,7,369.8
1566,66,2026-06-20T08:09:35.401276,wishlist,59.0,233,2,233.8
1567,594,2025-12-10T18:53:08.524096,add_to_cart,192.0,284,4,57.31
1568,1777,2026-06-25T23:40:20.805172,review,121.0,8,1,67.4
1569,840,2025-12-13T05:56:13.535638,search,152.0,544,12,277.97
1570,1707,2025-07-30T17:05:00.647669,add_to_cart,111.0,829,10,445.13
1571,16,2025-09-07T09:37:36.809972,add_to_cart,110.0,167,2,124.72
1572,1419,2025-11-21T19:44:40.768514,review,110.0,463,1,252.4
1573,984,2025-08-09T16:47:06.789260,add_to_cart,98.0,759,2,319.8
1574,1180,2025-10-13T01:47:45.090379,view,4.0,625,1,203.23
1575,582,2025-12-11T12:09:41.646729,add_to_cart,138.0,502,14,131.43
1576,19,2026-01-21T10:59:58.527479,review,163.0,855,5,45.06
1577,1786,2025-12-01T19:17:49.622406,wishlist,52.0,767,8,474.13
1578,634,2026-03-15T00:07:22.309730,view,103.0,433,12,97.41
1579,1597,2026-02-03T04:53:51.184642,review,145.0,499,8,121.41
1580,1004,2025-07-21T03:28:03.482594,purchase,198.0,898,13,424.45
1581,605,2025-12-15T18:03:57.480127,wishlist,47.0,477,11,101.55
1582,1026,2026-06-11T12:17:40.774120,add_to_cart,16.0,133,2,123.18
1583,156,2026-07-02T13:38:39.490232,purchase,93.0,611,9,177.32
1584,246,2026-06-03T19:24:41.679163,purchase,67.0,859,4,125.18
1585,1472,2026-07-05T20:59:29.876981,review,12.0,385,8,151.3
1586,1669,2025-08-25T13:45:20.915090,add_to_cart,43.0,551,6,306.26
1587,1876,2025-08-01T21:13:34.041875,purchase,22.0,670,5,84.16
1588,1575,2026-03-28T12:04:33.077837,review,126.0,534,8,285.0
1589,580,2025-08-26T12:02:04.776027,wishlist,162.0,719,7,296.94
1590,1155,2026-04-28T13:51:47.982177,purchase,18.0,595,6,228.67
1591,1952,2025-08-20T04:45:15.860610,add_to_cart,167.0,388,8,281.48
1592,821,2026-02-17T23:33:07.811589,review,110.0,719,6,89.72
1593,1299,2025-12-15T09:03:17.037674,purchase,68.0,801,14,278.25
1594,616,2026-02-28T20:32:46.186397,search,67.0,607,11,426.3
1595,1626,2025-07-13T02:34:13.914679,search,32.0,383,12,70.85
1596,631,2026-05-10T07:38:24.006061,review,183.0,797,11,481.9
1597,1746,2026-04-07T18:16:11.597071,view,96.0,604,15,410.54
1598,565,2025-12-20T16:30:43.867576,purchase,151.0,784,1,22.01
1599,829,2025-08-15T01:22:18.706335,search,68.0,192,1,357.93
1600,895,2025-12-09T18:27:32.948819,add_to_cart,84.0,590,4,250.88
1601,952,2025-09-18T10:09:54.054071,purchase,125.0,42,10,369.15
1602,1500,2025-10-06T10:42:33.984258,review,103.0,163,12,422.46
1603,1965,2026-01-29T09:48:58.239873,review,141.0,501,7,425.89
1604,896,2025-08-29T20:20:50.799421,add_to_cart,89.0,651,1,327.2
1605,1965,2026-05-08T12:35:27.727733,wishlist,143.0,369,1,65.65
1606,313,2025-08-27T22:32:57.082772,add_to_cart,153.0,792,10,304.58
1607,484,2025-12-31T11:13:04.046346,review,45.0,766,13,129.38
1608,647,2025-12-04T10:00:38.607248,purchase,35.0,46,9,369.05
1609,895,2025-08-08T20:23:28.540817,purchase,30.0,645,5,60.36
1610,1836,2025-12-16T14:25:00.164510,review,72.0,683,11,410.83
1611,775,2026-05-10T11:12:27.188828,search,86.0,339,12,262.04
1612,1882,2025-07-09T13:33:57.201284,view,86.0,833,12,315.7
1613,15,2025-10-23T19:27:43.909812,add_to_cart,127.0,893,5,473.08
1614,71,2025-11-10T11:16:08.434040,purchase,104.0,732,8,253.65
1615,1857,2026-06-29T07:39:21.276658,wishlist,34.0,723,14,487.13
1616,1344,2025-08-16T09:39:29.322035,purchase,59.0,197,6,313.11
1617,285,2025-07-12T11:05:49.008421,review,69.0,553,6,467.58
1618,1171,2025-08-13T19:42:03.467108,wishlist,7.0,892,3,103.04
1619,1205,2026-04-01T02:34:23.643252,purchase,33.0,54,3,170.05
1620,1817,2026-01-09T07:02:00.102294,add_to_cart,33.0,286,11,414.4
1621,94,2025-12-27T01:56:24.418844,review,159.0,745,14,108.25
1622,65,2025-10-05T01:52:14.484379,add_to_cart,185.0,103,14,447.45
1623,409,2025-07-10T18:23:49.815840,purchase,32.0,648,9,399.7
1624,848,2025-10-12T22:51:30.560457,search,45.0,813,10,191.54
1625,69,2026-02-17T02:14:49.885303,review,170.0,68,6,372.95
1626,536,2026-05-13T03:52:20.881043,purchase,125.0,440,7,374.26
1627,1243,2026-05-07T12:55:19.628699,purchase,162.0,524,14,145.3
1628,1925,2025-12-19T18:53:09.732067,review,47.0,685,14,97.81
1629,180,2025-08-12T03:06:47.752951,search,167.0,732,11,44.94
1630,242,2026-03-19T05:41:43.731893,review,179.0,29,6,59.72
1631,1751,2025-11-17T04:47:59.344671,purchase,172.0,305,14,487.63
1632,1460,2026-02-27T20:44:31.551738,review,149.0,94,4,238.73
1633,783,2026-06-21T20:44:07.334412,add_to_cart,127.0,667,14,241.39
1634,402,2026-04-04T08:22:00.536088,review,145.0,869,7,476.58
1635,1315,2025-08-21T00:04:59.144420,view,85.0,500,8,69.29
1636,1886,2026-06-16T15:56:01.410257,review,29.0,216,12,426.56
1637,1205,2026-06-25T09:47:27.688702,search,62.0,717,6,139.78
1638,1030,2026-01-02T02:06:06.716292,view,147.0,275,14,444.33
1639,287,2026-04-23T15:17:50.332617,search,157.0,328,2,90.08
1640,1420,2026-06-26T09:04:44.360052,search,48.0,681,10,273.15
1641,1324,2025-08-28T05:14:45.703010,search,79.0,76,13,73.45
1642,370,2025-11-13T16:55:58.905132,purchase,80.0,423,12,432.4
1643,479,2026-01-06T23:00:50.857761,wishlist,97.0,9,14,415.15
1644,1446,2025-09-22T15:23:13.034858,search,36.0,475,3,101.91
1645,553,2026-06-30T11:44:35.715534,search,,82,2,321.32
1646,227,2026-03-13T06:42:43.997122,add_to_cart,162.0,638,3,158.06
1647,43,2025-08-03T03:56:31.432070,add_to_cart,182.0,124,4,416.03
1648,1491,2026-01-01T16:00:15.038754,wishlist,,519,3,430.47
1649,737,2026-03-27T15:14:52.877691,wishlist,162.0,535,1,429.87
1650,978,2026-02-02T07:35:08.534529,review,164.0,577,2,365.65
1651,1838,2025-12-06T11:11:47.472188,add_to_cart,78.0,71,13,350.92
1652,359,2025-12-06T18:17:54.316801,add_to_cart,185.0,691,2,434.55
1653,1280,2026-05-01T09:22:06.215272,search,69.0,590,6,300.72
1654,1536,2025-09-02T03:26:48.859889,add_to_cart,80.0,887,15,331.96
1655,1721,2025-10-29T14:21:16.776973,purchase,185.0,263,3,312.64
1656,1602,2025-08-04T14:57:51.759333,view,187.0,757,11,64.21
1657,1339,2026-03-29T05:59:45.667695,wishlist,7.0,773,14,142.54
1658,1884,2026-03-21T09:41:00.801301,view,164.0,146,11,175.7
1659,1874,2025-11-25T21:38:59.780420,search,110.0,65,2,432.41
1660,1904,2026-07-04T09:44:06.780177,view,180.0,780,13,201.79
1661,421,2026-02-05T19:24:06.192010,search,159.0,347,7,333.87
1662,1144,2025-07-30T08:10:02.926453,review,34.0,854,10,19.3
1663,269,2025-08-24T11:17:08.180903,review,125.0,492,15,342.78
1664,1352,2026-03-23T03:02:33.029956,wishlist,120.0,753,7,57.85
1665,224,2025-12-28T04:18:19.482965,purchase,79.0,64,6,312.1
1666,149,2025-10-29T07:10:25.845085,search,194.0,299,4,413.53
1667,567,2026-03-03T14:25:41.326414,search,164.0,760,2,2.77
1668,1652,2025-11-11T11:58:05.372731,add_to_cart,113.0,547,2,202.8
1669,682,2026-02-12T19:37:33.491468,add_to_cart,22.0,331,11,400.88
1670,1984,2026-04-23T07:17:45.674209,add_to_cart,36.0,740,11,446.94
1671,1728,2026-03-19T20:39:02.363324,review,154.0,673,12,38.0
1672,1957,2026-06-27T19:47:30.811800,view,64.0,80,15,247.4
1673,1219,2025-12-09T10:14:03.436163,purchase,143.0,91,9,42.7
1674,1326,2026-02-19T23:10:12.025843,add_to_cart,162.0,429,15,406.56
1675,1685,2025-12-23T18:33:52.268019,view,103.0,729,4,176.54
1676,81,2026-06-13T16:23:31.786102,view,158.0,738,2,217.99
1677,1602,2025-09-01T10:08:28.832831,purchase,21.0,197,15,406.35
1678,1132,2026-04-07T15:57:48.638109,purchase,161.0,770,7,344.57
1679,1895,2026-04-29T17:17:51.975697,add_to_cart,89.0,279,6,145.76
1680,1283,2026-07-04T16:56:27.827696,purchase,51.0,204,4,474.44
1681,1307,2025-09-03T07:32:06.450500,review,153.0,41,12,437.5
1682,1984,2026-03-04T09:08:57.447628,search,158.0,724,12,220.3
1683,1029,2026-04-13T21:01:55.653795,review,43.0,114,4,104.52
1684,1621,2025-12-14T19:37:27.152803,view,97.0,672,8,7.0
1685,477,2025-07-16T06:43:17.408428,search,45.0,506,1,143.97
1686,990,2025-10-09T21:17:42.395375,add_to_cart,9.0,899,9,469.6
1687,968,2025-08-23T17:10:43.277800,view,118.0,726,13,274.97
1688,496,2025-09-17T23:34:59.502984,add_to_cart,161.0,724,1,29.99
1689,720,2026-03-03T16:39:47.989527,purchase,150.0,14,3,168.58
1690,1054,2025-12-30T14:03:17.798017,add_to_cart,54.0,746,7,268.27
1691,1944,2026-02-15T04:56:35.084447,add_to_cart,145.0,615,10,111.92
1692,1731,2025-10-11T22:21:44.183472,wishlist,198.0,395,1,233.17
1693,1805,2025-10-17T09:10:24.565543,purchase,125.0,215,3,367.2
1694,210,2026-07-05T14:02:39.909464,view,142.0,11,8,395.9
1695,829,2025-12-20T07:52:41.262148,review,164.0,386,4,140.94
1696,276,2026-03-18T20:00:00.067662,search,111.0,372,3,399.08
1697,739,2026-05-30T18:54:33.714656,search,86.0,692,9,117.06
1698,479,2025-12-01T11:23:06.136086,add_to_cart,50.0,297,9,157.63
1699,235,2026-04-12T10:22:12.601311,review,132.0,678,1,431.2
1700,290,2025-12-30T09:22:00.871587,review,77.0,867,12,408.86
1701,768,2025-12-12T09:29:34.404989,add_to_cart,109.0,29,4,271.57
1702,1967,2025-12-28T18:28:52.597141,view,107.0,92,11,246.71
1703,272,2026-03-23T19:59:03.934622,add_to_cart,142.0,740,3,99.92
1704,529,2026-03-17T18:40:41.728606,purchase,18.0,811,14,224.57
1705,1984,2026-01-12T17:04:50.841686,add_to_cart,49.0,362,15,376.45
1706,1899,2025-07-16T10:25:27.440548,review,178.0,551,8,429.47
1707,1398,2025-10-29T08:05:15.119485,view,118.0,196,15,218.73
1708,115,2025-10-05T19:20:49.063228,search,125.0,409,14,218.72
1709,1967,2026-06-25T12:15:03.136016,purchase,38.0,267,2,169.37
1710,322,2025-09-27T23:04:05.379760,search,188.0,41,12,232.83
1711,1297,2026-03-21T20:30:07.348385,review,133.0,755,13,236.35
1712,1763,2025-11-29T13:19:04.536861,purchase,31.0,110,9,54.13
1713,1074,2025-11-26T19:45:06.526797,view,182.0,34,9,113.47
1714,45,2026-04-16T11:37:19.216835,view,178.0,787,4,492.51
1715,1080,2026-03-27T15:46:58.592522,add_to_cart,169.0,317,15,204.98
1716,1794,2026-02-15T00:23:26.800095,view,3.0,361,1,17.54
1717,509,2026-05-16T12:37:40.298140,search,58.0,796,5,494.27
1718,933,2025-08-27T13:51:25.066706,wishlist,93.0,566,15,285.75
1719,1113,2025-10-25T01:48:04.649765,view,153.0,884,6,195.99
1720,280,2025-08-18T03:04:13.576835,review,96.0,85,8,53.69
1721,1601,2026-06-29T16:34:31.322703,purchase,160.0,183,14,448.28
1722,1340,2025-11-12T17:04:08.286920,search,24.0,623,3,448.2
1723,244,2025-12-03T03:21:47.664359,add_to_cart,164.0,809,13,134.2
1724,1878,2026-02-10T15:50:10.972684,purchase,103.0,51,6,384.23
1725,605,2025-07-25T04:24:39.575477,view,3.0,395,2,287.03
1726,377,2026-03-03T04:40:46.347748,view,190.0,807,13,439.37
1727,1057,2026-04-22T19:23:33.186600,purchase,148.0,507,12,163.88
1728,949,2025-07-11T07:53:23.676443,add_to_cart,77.0,182,13,487.58
1729,782,2026-01-24T16:34:49.514147,wishlist,171.0,593,14,132.5
1730,1643,2025-07-27T12:52:36.125860,purchase,199.0,353,1,351.57
1731,75,2025-12-09T21:08:41.424862,add_to_cart,4.0,794,15,241.34
1732,725,2025-11-06T20:49:05.834561,purchase,194.0,834,4,264.05
1733,1228,2026-02-07T23:22:20.011743,view,142.0,215,9,70.43
1734,58,2026-04-04T06:21:21.907207,review,51.0,791,7,3.23
1735,813,2026-03-13T22:18:41.087767,add_to_cart,26.0,179,13,285.79
1736,255,2026-06-22T04:58:32.766257,purchase,108.0,602,13,444.63
1737,1261,2026-02-25T11:36:06.570151,review,135.0,798,6,481.82
1738,1973,2026-05-08T03:40:18.160301,add_to_cart,20.0,342,2,318.68
1739,226,2026-03-12T07:27:31.465248,search,171.0,219,10,497.34
1740,1743,2025-08-28T21:32:47.070577,wishlist,157.0,786,7,442.72
1741,1948,2025-09-06T20:07:22.479833,search,27.0,783,3,224.96
1742,559,2025-09-26T23:20:16.072283,wishlist,92.0,7,5,414.46
1743,242,2025-10-31T21:31:46.764102,search,53.0,625,11,441.57
1744,436,2025-11-05T15:04:18.989436,search,164.0,676,13,58.07
1745,1239,2026-04-01T18:34:08.363690,search,12.0,359,8,147.14
1746,1313,2026-02-21T20:34:28.826009,purchase,1.0,149,6,94.1
1747,615,2025-09-20T16:35:46.391659,add_to_cart,188.0,445,14,346.8
1748,1192,2026-06-19T20:49:57.639262,add_to_cart,118.0,231,13,204.05
1749,979,2026-03-26T02:48:04.452354,review,107.0,246,1,159.35
1750,1891,2025-07-09T19:55:16.492329,review,124.0,69,1,165.16
1751,247,2025-09-01T23:44:09.183874,review,54.0,203,4,402.04
1752,501,2026-01-26T17:19:40.853165,view,131.0,457,2,363.73
1753,1187,2026-05-30T02:10:25.859373,purchase,66.0,24,8,465.31
1754,1317,2026-06-15T23:49:26.236658,search,144.0,513,15,106.49
1755,753,2026-06-07T20:08:09.674836,purchase,65.0,831,1,22.12
1756,626,2025-10-17T14:26:57.194110,purchase,185.0,760,13,44.65
1757,1231,2025-07-26T11:10:18.343730,search,117.0,862,15,279.68
1758,1745,2026-05-31T05:19:57.979907,view,66.0,343,8,177.85
1759,1296,2026-01-10T20:42:40.967887,purchase,73.0,407,8,40.13
1760,765,2026-06-18T16:05:50.891970,review,60.0,342,12,57.44
1761,1692,2026-04-29T10:57:50.432294,view,14.0,96,3,348.71
1762,1311,2026-02-08T11:29:23.180503,purchase,39.0,851,4,195.75
1763,512,2026-06-30T16:29:27.166802,add_to_cart,44.0,59,6,346.63
1764,309,2026-03-24T23:20:57.656987,search,81.0,253,5,332.89
1765,1443,2026-01-14T00:34:54.355888,wishlist,41.0,568,9,290.73
1766,342,2026-05-11T18:58:34.295061,add_to_cart,7.0,351,1,279.04
1767,1728,2025-07-26T00:28:16.801540,search,120.0,251,14,468.37
1768,767,2025-08-27T19:59:44.936264,add_to_cart,112.0,562,5,306.44
1769,686,2026-04-06T18:30:34.246569,purchase,135.0,329,4,200.9
1770,1031,2025-12-25T04:50:50.163079,add_to_cart,39.0,212,2,90.52
1771,738,2026-04-21T13:44:50.163082,view,32.0,601,15,143.67
1772,541,2025-07-21T21:15:48.995574,search,25.0,806,9,85.06
1773,1009,2025-11-03T01:22:48.970700,wishlist,30.0,773,14,336.52
1774,1102,2025-10-25T19:47:35.983952,add_to_cart,127.0,360,11,296.66
1775,826,2026-04-02T19:06:56.051906,view,59.0,29,13,411.82
1776,1443,2025-12-03T20:32:34.328452,add_to_cart,36.0,190,14,163.27
1777,44,2026-06-15T03:04:44.601134,add_to_cart,45.0,364,13,193.98
1778,1901,2025-08-13T20:36:00.367009,wishlist,38.0,291,14,101.87
1779,1241,2026-01-13T19:31:03.672853,search,98.0,19,1,443.68
1780,177,2026-01-03T00:13:32.276057,search,42.0,466,2,28.4
1781,1484,2025-10-30T09:03:24.268324,purchase,103.0,896,7,104.34
1782,1068,2025-08-23T00:53:58.842395,view,48.0,607,11,150.48
1783,1738,2026-03-28T02:47:16.313931,add_to_cart,10.0,805,13,175.29
1784,944,2026-02-22T09:16:56.814906,review,199.0,175,14,301.19
1785,485,2026-01-03T02:30:24.429366,view,88.0,840,5,184.98
1786,1624,2025-10-13T22:33:51.926401,wishlist,75.0,133,11,471.72
1787,776,2025-08-11T12:32:31.822462,purchase,187.0,885,11,374.51
1788,1937,2026-04-08T05:05:22.254524,purchase,102.0,171,10,212.98
1789,1336,2026-03-02T18:31:10.928387,review,171.0,393,13,35.34
1790,1888,2026-05-07T14:51:20.506217,search,152.0,188,9,318.25
1791,251,2025-11-18T05:05:12.747531,wishlist,193.0,326,9,356.59
1792,1820,2026-05-29T04:37:46.409519,view,16.0,445,3,497.67
1793,1914,2025-12-18T21:49:58.876543,review,180.0,154,9,490.11
1794,1666,2026-01-01T19:18:05.360334,purchase,184.0,313,7,320.31
1795,133,2025-12-04T15:31:02.771464,search,155.0,288,6,291.47
1796,1703,2025-10-25T23:30:45.731459,purchase,48.0,313,14,341.13
1797,1803,2025-11-20T13:27:25.988411,search,105.0,666,4,108.77
1798,1847,2025-10-04T14:20:18.968818,review,30.0,216,12,6.14
1799,1208,2026-04-15T13:41:55.365302,view,105.0,333,5,458.57
1800,1898,2025-09-10T20:54:37.608156,wishlist,90.0,395,6,385.78
1801,86,2025-10-25T06:02:24.435884,search,52.0,552,2,392.68
1802,861,2026-04-23T12:37:00.001348,wishlist,164.0,204,13,5.15
1803,1642,2026-01-30T09:03:43.261312,search,145.0,595,4,118.84
1804,259,2025-10-27T14:07:26.451872,search,100.0,366,5,286.49
1805,383,2026-05-11T21:50:44.722901,view,70.0,423,4,408.55
1806,311,2026-03-24T14:42:08.658711,add_to_cart,172.0,478,5,169.31
1807,919,2025-07-28T16:54:40.134990,view,127.0,705,2,355.31
1808,179,2025-10-17T09:36:06.862805,review,80.0,347,1,113.24
1809,228,2025-09-15T13:47:16.900202,view,144.0,662,3,328.82
1810,499,2025-11-16T18:34:16.596183,wishlist,13.0,804,15,141.02
1811,1856,2026-04-04T01:00:40.709038,add_to_cart,60.0,523,7,54.63
1812,815,2025-08-04T02:15:48.439769,purchase,84.0,473,9,195.1
1813,503,2026-07-06T01:39:51.313856,purchase,,871,6,133.59
1814,1461,2026-03-23T07:54:28.182599,purchase,124.0,87,15,93.18
1815,457,2026-05-10T11:59:53.772746,review,154.0,521,4,4.03
1816,1250,2025-07-24T12:38:31.045153,review,70.0,216,15,293.61
1817,413,2026-02-25T02:48:10.043911,search,51.0,329,13,321.04
1818,1259,2026-03-21T21:37:49.239448,review,44.0,715,10,454.21
1819,1531,2025-08-30T14:10:49.664912,purchase,167.0,375,1,378.35
1820,474,2026-03-11T23:29:05.022939,review,125.0,586,10,267.18
1821,113,2026-06-26T10:12:37.416066,purchase,182.0,321,5,164.68
1822,689,2026-06-03T03:05:45.610325,review,196.0,69,10,217.5
1823,1654,2025-12-07T06:41:06.556295,view,142.0,768,15,366.4
1824,497,2026-05-22T06:28:16.396876,wishlist,181.0,862,1,430.47
1825,292,2026-02-17T02:39:36.401453,wishlist,141.0,114,8,323.92
1826,1333,2025-12-06T12:46:14.208503,review,154.0,688,10,429.05
1827,977,2025-08-24T05:56:04.133224,search,43.0,788,13,303.09
1828,1651,2025-09-27T22:08:25.974613,purchase,155.0,625,13,149.75
1829,1280,2025-10-15T16:48:00.521401,wishlist,66.0,96,14,1.25
1830,645,2026-03-25T05:22:15.440173,purchase,194.0,12,10,45.71
1831,315,2026-04-04T17:30:53.059637,search,13.0,622,3,113.84
1832,398,2026-05-27T05:16:26.015382,search,26.0,57,10,168.11
1833,832,2026-04-19T20:30:54.252948,add_to_cart,184.0,343,11,271.2
1834,1863,2026-07-02T20:45:30.599231,add_to_cart,45.0,372,13,412.21
1835,1099,2025-07-29T21:52:44.426308,search,156.0,510,13,370.59
1836,1505,2025-10-24T11:05:18.936268,review,152.0,245,4,404.02
1837,1557,2026-03-10T12:57:06.673088,add_to_cart,34.0,24,11,289.06
1838,716,2025-07-21T16:01:56.858965,search,30.0,498,1,465.67
1839,1676,2026-02-14T01:47:59.234253,search,147.0,794,5,416.67
1840,1306,2026-06-16T22:00:24.019718,purchase,75.0,477,5,446.99
1841,1310,2025-11-14T20:21:33.841380,purchase,36.0,529,7,298.35
1842,1121,2026-03-29T07:05:14.342379,purchase,174.0,585,10,318.84
1843,1691,2026-06-09T16:59:40.366846,review,5.0,390,13,93.57
1844,510,2025-11-22T15:53:23.855220,review,148.0,275,3,493.21
1845,1856,2025-10-23T06:58:07.362019,wishlist,192.0,587,4,197.76
1846,160,2026-02-15T00:37:55.424488,review,197.0,537,3,102.19
1847,1497,2026-03-03T02:25:15.966020,purchase,170.0,442,11,371.98
1848,722,2026-06-24T07:55:34.666432,add_to_cart,35.0,105,1,402.25
1849,710,2026-06-05T13:58:24.899950,purchase,181.0,710,7,466.73
1850,1227,2026-03-15T21:39:06.352439,purchase,108.0,338,10,137.31
1851,1979,2026-05-11T18:26:56.176583,add_to_cart,16.0,792,1,451.22
