session_id,customer_id,session_date,duration_seconds,pages_visited,source,device_type,bounce
1603,1499.0,2026-01-10T16:49:10.618948,1581,12,email,tablet,False
1604,,2026-05-01T13:15:34.277611,1189,1,paid,desktop,False
1605,1901.0,2025-09-08T15:32:55.726055,2976,1,social,desktop,True
1606,512.0,2026-02-25T04:16:09.629096,3545,2,social,mobile,False
1607,,2025-10-21T20:09:38.270176,2595,16,direct,mobile,True
1608,,2026-06-25T19:39:27.828281,2247,9,paid,mobile,False
1609,754.0,2025-10-18T02:33:04.815761,529,8,paid,mobile,True
1610,,2026-05-06T20:09:46.860036,2310,15,direct,tablet,False
1611,72.0,2026-05-28T08:14:11.228427,113,16,social,mobile,False
1612,816.0,2025-12-21T09:13:56.686361,3546,13,paid,desktop,True
1613,869.0,2025-08-20T18:49:27.323116,2525,20,referral,tablet,True
1614,938.0,2026-03-30T22:19:31.821183,1030,7,social,mobile,False
1615,793.0,2025-11-10T02:48:48.359732,2733,5,paid,desktop,False
1616,585.0,2025-08-04T14:42:08.954036,3176,3,direct,tablet,False
1617,1431.0,2026-02-22T17:39:25.172367,620,4,social,tablet,False
1618,931.0,2026-02-18T23:06:16.508787,2478,4,paid,mobile,True
1619,1344.0,2026-02-05T16:16:52.709293,652,13,social,tablet,False
1620,1169.0,2025-08-15T13:38:21.258667,2514,19,email,desktop,False
1621,1158.0,2026-03-27T10:22:14.546551,1875,14,paid,mobile,False
1622,1461.0,2025-11-28T23:31:08.262342,1337,8,email,tablet,False
1623,1131.0,2025-10-27T10:56:30.545161,514,3,direct,mobile,True
1624,1966.0,2025-12-15T20:08:16.125228,3218,13,organic,desktop,True
1625,,2025-09-02T21:06:22.925286,777,5,referral,tablet,False
1626,1189.0,2025-08-10T09:15:48.993502,2368,13,organic,desktop,False
1627,1638.0,2026-01-20T06:02:53.090477,2938,11,paid,desktop,False
1628,554.0,2026-07-05T10:38:02.235792,3106,13,paid,mobile,False
1629,1262.0,2026-05-17T07:08:32.350300,1579,4,organic,mobile,True
1630,161.0,2025-07-21T23:50:30.431269,947,16,direct,tablet,False
1631,1348.0,2026-04-14T15:14:00.995166,142,3,social,mobile,False
1632,439.0,2026-04-23T09:02:14.500616,2861,7,direct,mobile,True
1633,1054.0,2025-12-16T11:33:46.836308,2338,19,organic,tablet,True
1634,58.0,2026-03-17T16:45:10.436916,2302,1,organic,desktop,False
1635,,2026-01-25T10:36:51.886190,1532,10,email,mobile,True
1636,1236.0,2026-06-24T16:16:33.865499,921,2,referral,mobile,True
1637,,2025-08-07T07:18:07.774334,2572,17,social,mobile,False
1638,1122.0,2026-02-07T04:49:00.016940,1560,17,social,desktop,True
1639,1821.0,2025-11-20T20:25:37.447181,2034,18,organic,mobile,False
1640,,2025-12-25T11:11:13.581594,3083,17,direct,mobile,False
1641,802.0,2025-08-27T10:38:32.595235,1639,17,organic,tablet,True
1642,254.0,2026-01-09T03:45:36.802664,3140,3,social,desktop,False
1643,973.0,2026-01-21T14:02:58.670578,2628,7,referral,tablet,True
1644,,2026-03-12T12:04:02.868380,2561,16,paid,tablet,False
1645,464.0,2026-01-10T16:03:55.298173,3426,18,organic,mobile,False
1646,1344.0,2026-03-14T07:01:10.576791,2732,13,email,mobile,True
1647,,2026-06-05T09:33:08.161674,1269,9,referral,mobile,True
1648,1530.0,2025-09-06T11:11:18.368961,3396,4,direct,tablet,True
1649,1209.0,2025-12-14T15:37:54.690384,3444,20,social,desktop,True
1650,392.0,2025-08-17T23:27:17.657506,699,10,email,mobile,False
1651,1669.0,2026-04-26T18:16:39.825443,3553,13,direct,desktop,False
1652,1154.0,2026-05-11T04:52:04.613686,860,9,social,tablet,False
1653,1085.0,2025-10-10T19:22:31.457459,2880,20,organic,mobile,True
1654,408.0,2025-11-02T05:02:22.381298,1052,4,email,mobile,True
1655,1553.0,2026-06-12T16:59:41.545552,194,13,social,desktop,True
1656,1928.0,2026-06-27T18:12:34.582253,1072,7,organic,tablet,False
1657,659.0,2026-06-09T11:07:23.669415,3564,17,referral,mobile,False
1658,528.0,2026-05-18T19:58:01.478976,1783,19,referral,mobile,False
1659,1477.0,2026-02-13T03:55:52.488142,337,10,paid,tablet,True
1660,1610.0,2025-11-19T05:33:10.289345,1640,18,direct,mobile,True
1661,17.0,2025-09-03T00:31:52.298256,985,18,email,tablet,True
1662,1213.0,2026-02-23T10:37:22.833535,1289,2,email,desktop,False
1663,1462.0,2026-03-09T10:25:01.451323,1305,9,social,desktop,False
1664,531.0,2025-12-27T12:26:58.116969,2569,3,email,desktop,False
1665,1840.0,2025-10-25T20:15:31.822720,3580,19,organic,desktop,True
1666,1613.0,2026-06-04T14:38:41.115464,1590,15,organic,tablet,False
1667,,2026-06-04T03:21:21.236398,3027,4,direct,desktop,False
1668,1951.0,2026-04-28T06:55:20.814620,1279,3,referral,desktop,False
1669,,2026-06-10T17:27:00.922277,3197,13,organic,tablet,False
1670,1660.0,2026-06-21T00:20:22.208575,45,7,email,mobile,True
1671,513.0,2026-04-06T06:10:36.282197,1070,6,paid,mobile,True
1672,420.0,2026-04-03T18:34:06.257896,2441,7,referral,mobile,False
1673,1615.0,2025-11-26T03:47:01.234993,366,17,direct,tablet,False
1674,95.0,2025-08-20T11:49:29.537956,92,10,paid,mobile,True
1675,1966.0,2026-01-06T03:02:42.724791,2685,14,direct,tablet,True
1676,1040.0,2026-04-18T08:08:35.618434,238,10,paid,mobile,False
1677,1110.0,2025-12-24T13:26:04.287201,2027,15,referral,desktop,True
1678,788.0,2025-10-24T20:14:28.313229,2916,16,organic,mobile,False
1679,137.0,2025-07-21T13:47:51.464816,1490,8,referral,tablet,False
1680,977.0,2025-09-04T01:34:48.710460,663,8,direct,mobile,True
1681,1409.0,2026-05-17T11:54:07.403164,2538,18,referral,mobile,False
1682,1120.0,2026-04-11T01:46:30.293616,2195,12,referral,tablet,False
1683,1503.0,2026-03-02T17:13:58.606549,1442,16,organic,desktop,False
1684,764.0,2025-09-03T17:13:22.130840,1472,10,referral,tablet,False
1685,1386.0,2025-07-14T09:57:58.121163,992,11,social,tablet,False
1686,1715.0,2026-04-19T06:36:11.714603,2291,17,direct,mobile,True
1687,1589.0,2025-09-11T19:10:29.598258,2696,1,email,tablet,False
1688,1377.0,2026-03-30T18:32:52.765410,888,9,social,mobile,True
1689,48.0,2025-08-25T07:12:49.240331,896,10,paid,mobile,False
1690,1903.0,2026-06-10T00:33:53.925725,3036,6,direct,mobile,True
1691,201.0,2025-09-24T03:19:48.484050,805,6,paid,tablet,False
1692,1256.0,2026-05-15T04:38:11.894351,894,11,direct,tablet,False
1693,875.0,2025-11-17T14:35:57.793048,1796,3,direct,tablet,False
1694,1838.0,2025-08-18T22:00:05.613562,3449,6,email,tablet,True
1695,300.0,2025-10-01T21:32:49.810303,3332,5,social,mobile,True
1696,126.0,2026-04-13T14:05:28.342302,906,9,social,desktop,False
1697,816.0,2026-02-16T13:13:39.498526,149,16,organic,desktop,False
1698,1612.0,2026-03-03T15:36:58.446973,522,7,direct,tablet,False
1699,1176.0,2026-07-01T11:09:19.965299,3466,19,email,desktop,True
1700,1155.0,2026-02-17T06:57:56.307423,1012,9,direct,mobile,False
1701,1658.0,2025-11-04T01:34:10.697258,3531,8,email,tablet,False
1702,1413.0,2026-02-18T11:53:17.696575,1122,6,organic,mobile,False
1703,,2026-05-15T07:40:56.531998,3078,11,social,tablet,False
1704,427.0,2026-05-30T22:57:27.599870,2986,7,email,desktop,True
1705,424.0,2026-06-21T07:22:00.457668,2590,19,referral,tablet,False
1706,504.0,2026-02-22T17:04:29.127379,1977,13,organic,tablet,True
1707,1474.0,2026-03-19T14:32:29.389126,1734,5,organic,tablet,True
1708,1666.0,2025-11-19T20:55:29.081179,2445,7,social,tablet,False
1709,930.0,2025-10-10T19:23:36.977285,1557,13,referral,desktop,True
1710,1217.0,2025-11-16T20:09:52.032779,819,4,email,desktop,False
1711,1198.0,2026-01-07T02:52:04.661204,3499,7,direct,tablet,False
1712,,2025-12-23T07:38:33.805689,3124,12,referral,mobile,False
1713,,2025-09-29T05:47:10.015733,1019,8,email,desktop,False
1714,,2026-04-11T16:54:59.409546,2088,17,direct,tablet,True
1715,531.0,2026-02-08T14:23:02.185029,2138,16,email,mobile,True
1716,864.0,2026-04-20T17:25:18.737207,1928,1,email,mobile,False
1717,569.0,2026-01-29T17:16:37.743381,1570,15,social,desktop,True
1718,1439.0,2026-03-06T15:01:57.135362,2007,11,referral,tablet,True
1719,47.0,2026-01-09T11:00:22.675904,3222,14,paid,mobile,False
1720,,2026-01-11T03:19:01.015069,1236,15,referral,desktop,False
1721,1359.0,2025-10-28T23:19:43.098785,2273,7,social,tablet,False
1722,171.0,2026-06-11T03:43:01.389575,2669,11,organic,mobile,False
1723,1774.0,2025-09-01T08:02:28.778202,359,10,direct,tablet,False
1724,1088.0,2025-09-06T01:28:05.735950,2061,3,paid,desktop,True
1725,1604.0,2025-09-01T01:54:06.642281,3026,3,direct,mobile,False
1726,1944.0,2025-12-13T10:45:19.209104,952,15,organic,mobile,True
1727,1432.0,2026-04-19T11:46:17.977907,3248,10,paid,desktop,True
1728,133.0,2025-09-10T15:24:39.728235,1996,5,direct,mobile,False
1729,599.0,2026-02-21T12:12:38.528227,3169,14,referral,mobile,True
1730,,2026-04-21T20:53:39.492049,1102,3,referral,tablet,True
1731,246.0,2025-10-17T16:31:23.654977,2783,10,email,mobile,True
1732,715.0,2026-01-26T19:09:17.408653,3289,9,referral,mobile,True
1733,377.0,2025-10-30T21:46:05.187884,101,7,paid,tablet,False
1734,1534.0,2025-10-28T23:09:06.420293,625,17,referral,mobile,False
1735,,2025-10-18T04:53:58.791752,1039,2,organic,desktop,False
1736,1181.0,2025-09-01T18:26:24.416970,2200,6,referral,desktop,True
1737,1987.0,2025-07-20T01:07:03.171800,2910,3,email,mobile,False
1738,115.0,2025-10-21T16:34:06.280143,1534,20,organic,mobile,False
1739,1820.0,2026-06-28T02:09:31.803498,1114,17,organic,mobile,True
1740,276.0,2026-03-27T23:46:13.926818,463,16,email,tablet,False
1741,1344.0,2025-12-18T07:20:15.020641,1289,2,referral,mobile,False
1742,1626.0,2025-09-09T02:07:48.100616,2012,10,organic,mobile,False
1743,960.0,2026-04-18T16:57:43.119004,2748,17,direct,tablet,False
1744,295.0,2026-04-23T01:55:25.505960,1542,16,referral,desktop,False
1745,316.0,2025-08-15T13:28:34.728232,2416,19,direct,tablet,False
1746,1200.0,2026-02-10T10:39:54.701822,1756,12,direct,tablet,False
1747,1304.0,2026-03-03T01:26:55.729935,3548,13,organic,mobile,False
1748,1753.0,2026-05-23T16:49:10.272324,2511,6,email,desktop,True
1749,,2026-01-27T20:47:50.674948,2662,18,social,tablet,False
1750,1921.0,2025-12-16T18:08:17.483126,2310,6,referral,mobile,False
1751,,2025-10-04T21:41:31.570068,31,2,referral,desktop,False
1752,428.0,2025-11-16T20:29:10.758273,465,6,social,tablet,False
1753,1887.0,2026-05-18T03:42:25.531297,447,20,email,tablet,False
1754,1243.0,2025-09-30T05:46:49.199062,3508,3,organic,desktop,False
1755,360.0,2025-07-16T14:22:43.762377,2129,17,referral,tablet,False
1756,496.0,2026-02-21T22:32:19.736375,2236,1,direct,tablet,True
1757,249.0,2026-04-04T18:11:51.930623,2400,1,referral,desktop,True
1758,1028.0,2025-08-28T12:30:45.772139,3099,19,referral,tablet,True
1759,1306.0,2025-07-24T20:08:13.181965,2831,16,email,desktop,True
1760,1489.0,2026-02-19T22:39:34.699181,2515,14,direct,mobile,False
1761,677.0,2025-12-14T00:24:48.690740,768,7,organic,desktop,True
1762,,2026-02-13T08:54:10.555220,1960,9,referral,mobile,False
1763,1850.0,2026-05-16T01:49:00.426394,1851,18,social,desktop,True
1764,,2025-11-12T09:25:03.058689,2465,16,referral,desktop,False
1765,158.0,2026-07-03T02:18:23.633031,3560,13,paid,tablet,False
1766,1970.0,2026-05-21T20:19:34.707062,2404,4,email,desktop,True
1767,1079.0,2025-12-27T08:54:35.274403,1250,3,direct,desktop,True
1768,1229.0,2025-12-10T06:26:52.891504,866,9,email,desktop,True
1769,14.0,2025-08-23T13:44:38.709390,958,4,paid,desktop,True
1770,1498.0,2026-05-24T23:32:59.333587,986,12,direct,mobile,False
1771,1628.0,2026-02-28T05:47:36.037179,1988,6,social,tablet,False
1772,1989.0,2025-08-18T18:18:08.316805,2365,1,paid,desktop,True
1773,,2026-05-13T22:40:15.129604,2881,17,referral,tablet,False
1774,1983.0,2025-08-21T06:26:46.569952,2506,8,referral,desktop,False
1775,1376.0,2026-05-21T23:00:14.585166,100,4,organic,mobile,True
1776,1055.0,2026-03-15T10:24:03.234782,395,14,direct,desktop,True
1777,567.0,2026-02-23T04:36:53.341422,1798,17,referral,desktop,False
1778,471.0,2026-05-08T03:34:40.358632,315,3,social,mobile,False
1779,744.0,2025-10-12T17:58:39.525482,76,9,referral,desktop,True
1780,1871.0,2026-01-25T18:37:07.835938,213,2,referral,desktop,False
1781,1334.0,2025-11-20T15:25:56.737894,1132,10,paid,mobile,False
1782,813.0,2026-01-03T14:41:37.447566,619,14,paid,mobile,True
1783,1405.0,2026-04-30T09:35:30.405745,1873,1,social,tablet,False
1784,360.0,2025-07-24T17:54:02.394562,2647,14,email,desktop,True
1785,1491.0,2026-02-25T23:36:01.287191,1555,8,referral,desktop,False
1786,569.0,2025-09-21T19:12:38.340798,2837,11,paid,tablet,False
1787,886.0,2025-11-26T18:07:53.376716,2851,17,organic,desktop,False
1788,766.0,2026-06-20T05:50:59.324013,1456,1,social,desktop,True
1789,1345.0,2026-01-10T19:18:40.133130,2636,15,social,desktop,False
1790,151.0,2026-03-07T01:39:58.037016,760,18,email,tablet,False
1791,410.0,2025-07-25T20:10:26.246031,1486,7,social,mobile,False
1792,73.0,2025-11-24T03:04:27.083092,864,20,paid,mobile,False
1793,,2026-01-08T22:07:36.307162,2405,1,email,desktop,False
1794,1858.0,2026-05-04T12:02:10.546744,2709,2,paid,mobile,False
1795,1100.0,2026-03-11T19:42:15.445323,1292,1,email,tablet,False
1796,1503.0,2025-11-04T23:40:53.888252,417,4,direct,tablet,False
1797,463.0,2026-01-05T17:43:20.159642,2776,2,organic,desktop,False
1798,,2026-06-02T17:48:23.709268,2317,10,social,tablet,False
1799,599.0,2025-07-13T09:45:10.733123,2285,16,paid,mobile,True
1800,,2025-09-26T20:03:45.120416,1449,3,organic,desktop,True
1801,787.0,2026-04-11T12:43:03.261642,1220,12,direct,mobile,False
1802,1150.0,2026-01-16T06:02:43.642895,3512,3,social,mobile,False
1803,893.0,2026-01-23T15:32:17.887515,2704,20,social,desktop,False
1804,1110.0,2025-11-04T09:54:23.129087,3338,20,email,desktop,False
1805,847.0,2025-11-02T03:15:46.184559,2329,6,email,tablet,False
1806,1200.0,2025-09-12T05:30:33.977724,2397,12,organic,mobile,False
1807,180.0,2026-01-09T23:21:28.716546,3541,7,paid,desktop,False
1808,1287.0,2025-12-24T11:29:27.556219,2469,19,direct,mobile,False
1809,1699.0,2026-03-31T04:10:07.508175,551,3,referral,tablet,False
1810,211.0,2025-12-16T02:13:56.606789,2247,2,direct,tablet,False
1811,1408.0,2025-12-21T22:41:06.298904,1081,12,referral,tablet,True
1812,206.0,2026-05-25T23:41:52.781205,496,3,social,desktop,True
1813,9.0,2025-07-27T07:39:00.291937,2433,18,social,mobile,False
1814,1860.0,2025-10-03T23:13:10.556980,3255,1,direct,desktop,False
1815,403.0,2025-10-21T13:48:36.475708,3158,1,paid,tablet,True
1816,629.0,2025-07-06T04:08:17.490812,1126,1,paid,mobile,False
1817,828.0,2025-11-19T15:17:48.362862,230,1,referral,tablet,False
1818,227.0,2026-01-27T00:10:39.741753,872,1,direct,tablet,False
1819,1232.0,2026-04-22T21:05:02.229518,3350,10,paid,desktop,False
1820,392.0,2025-09-07T04:28:19.433584,24,7,paid,mobile,False
1821,,2026-01-15T01:12:00.385881,942,15,direct,tablet,True
1822,1010.0,2025-07-16T09:34:13.110591,2158,11,email,desktop,False
1823,907.0,2025-09-30T04:54:59.300166,275,19,referral,tablet,True
1824,75.0,2025-08-07T13:35:15.054852,2769,7,organic,desktop,False
1825,,2025-08-06T17:09:12.926041,34,1,direct,mobile,False
1826,836.0,2026-02-06T00:13:00.245756,837,15,direct,tablet,False
1827,1033.0,2026-03-08T10:06:22.753186,1956,12,referral,mobile,True
1828,1343.0,2026-03-16T02:19:21.023575,320,18,referral,desktop,False
1829,952.0,2025-12-15T15:33:44.318139,2956,4,direct,desktop,True
1830,1934.0,2025-11-06T20:35:33.779055,574,9,paid,desktop,False
1831,,2026-05-10T18:23:34.577455,721,7,paid,tablet,False
1832,1700.0,2026-07-02T03:42:30.124752,2896,5,social,mobile,True
1833,397.0,2026-02-11T16:38:51.750970,1625,7,email,tablet,False
1834,1249.0,2025-07-24T07:35:19.738209,2294,6,referral,mobile,True
1835,1557.0,2025-10-11T19:11:31.584230,2359,10,paid,mobile,False
1836,1167.0,2026-03-04T13:41:03.334473,3104,8,email,desktop,True
1837,880.0,2025-10-08T08:19:34.540155,2391,11,direct,desktop,False
1838,1934.0,2026-04-25T00:28:16.300517,358,20,social,mobile,False
1839,1817.0,2026-03-15T22:56:24.814043,1557,12,organic,desktop,False
1840,,2026-03-04T05:09:11.305755,3069,17,social,mobile,True
1841,1712.0,2025-08-01T08:58:08.168915,246,19,direct,mobile,False
1842,1099.0,2025-09-07T13:40:23.017514,2260,9,organic,desktop,False
1843,940.0,2025-10-31T03:48:01.516740,228,19,direct,desktop,False
1844,928.0,2026-04-24T06:39:51.292274,1171,9,social,mobile,True
1845,481.0,2026-06-24T18:11:30.574749,2514,13,referral,mobile,False
1846,1911.0,2025-08-14T00:08:46.866121,2267,7,referral,desktop,True
1847,635.0,2025-11-01T19:17:42.893246,2314,7,social,tablet,False
1848,,2026-05-11T06:59:30.421463,924,5,email,mobile,True
1849,1085.0,2026-02-19T18:35:10.575109,261,17,paid,desktop,True
1850,1026.0,2025-09-10T18:23:24.184959,151,20,referral,tablet,False
1851,1257.0,2026-05-23T12:09:43.580440,2172,9,referral,mobile,False
1852,1169.0,2026-02-21T01:26:25.417319,3360,12,organic,desktop,False
1853,779.0,2026-04-21T02:07:08.010518,3031,18,organic,mobile,False
1854,1603.0,2026-06-17T06:15:56.096113,31,6,social,mobile,True
1855,845.0,2026-01-26T17:43:43.885556,2187,12,referral,tablet,True
1856,1677.0,2026-03-11T08:35:43.217029,1579,15,email,tablet,False
1857,569.0,2025-09-11T12:59:54.429121,742,5,social,mobile,False
1858,1874.0,2025-08-16T14:59:59.279947,1185,9,email,tablet,False
1859,1796.0,2026-01-23T22:25:39.488950,924,1,referral,tablet,False
1860,568.0,2025-08-16T23:32:18.315209,246,7,referral,tablet,True
1861,,2026-06-08T20:35:54.219620,1692,10,referral,desktop,True
1862,1817.0,2026-05-28T14:28:44.411811,524,6,referral,desktop,False
1863,1218.0,2026-06-27T00:43:18.151828,2572,11,referral,mobile,False
1864,1008.0,2026-05-28T18:59:50.845470,1666,1,social,desktop,False
1865,24.0,2026-02-08T07:01:44.663693,3384,17,social,mobile,True
1866,1689.0,2025-09-13T18:10:23.072454,1724,11,social,desktop,False
1867,1735.0,2025-08-02T09:17:08.235848,1511,8,referral,mobile,False
1868,85.0,2025-12-11T12:35:38.077681,3389,11,social,mobile,False
1869,,2026-02-17T18:54:18.255190,808,15,paid,tablet,True
1870,1915.0,2026-02-23T06:41:11.183480,95,1,paid,desktop,False
1871,1771.0,2026-05-08T15:02:34.111977,2761,9,referral,desktop,True
1872,,2025-08-20T05:14:49.241744,82,20,organic,tablet,True
1873,607.0,2026-04-25T17:46:35.731819,1302,3,email,tablet,True
1874,355.0,2025-08-28T19:12:56.827799,3231,5,email,mobile,False
1875,1876.0,2026-04-08T03:13:13.734473,3391,18,referral,desktop,True
1876,1886.0,2026-05-18T16:29:47.950172,1433,20,organic,tablet,False
1877,746.0,2025-10-10T04:08:34.403245,3109,6,paid,desktop,False
1878,790.0,2026-04-21T11:20:25.363587,257,14,referral,tablet,False
1879,1133.0,2025-07-26T03:48:05.374670,1538,8,referral,desktop,False
1880,919.0,2026-04-29T16:48:40.418685,2498,16,email,mobile,False
1881,581.0,2026-01-28T10:07:19.282210,41,9,organic,desktop,False
1882,437.0,2025-07-16T19:13:16.871998,1740,8,email,desktop,False
1883,1487.0,2026-04-23T11:21:15.635323,1659,15,paid,tablet,False
1884,1961.0,2025-12-28T13:19:22.254844,3046,16,email,tablet,True
1885,801.0,2025-08-02T12:44:36.954878,2038,18,email,desktop,False
1886,,2026-04-03T01:43:30.928791,2393,7,paid,mobile,True
1887,136.0,2025-09-23T08:34:10.355907,868,6,email,tablet,False
1888,1328.0,2026-05-15T11:26:18.043257,539,19,referral,tablet,False
1889,208.0,2026-04-12T09:26:13.888664,569,8,email,tablet,False
1890,1809.0,2025-11-23T02:10:13.866300,2993,17,direct,mobile,False
1891,1916.0,2025-12-23T21:58:30.445200,580,15,paid,mobile,False
1892,1419.0,2026-03-03T05:11:56.604761,2476,5,direct,tablet,False
1893,715.0,2026-01-26T22:23:53.990397,509,3,organic,tablet,False
1894,,2025-07-28T15:04:32.323455,372,16,email,tablet,False
1895,1879.0,2026-04-10T16:40:16.741733,1312,10,organic,desktop,False
1896,942.0,2025-12-09T11:20:45.660188,1393,3,referral,mobile,False
1897,,2026-06-10T16:00:59.883625,244,20,paid,desktop,False
1898,1884.0,2026-03-24T23:51:58.722339,1381,6,email,tablet,False
1899,,2025-07-28T00:51:23.649205,1115,19,organic,mobile,False
1900,1014.0,2025-12-06T11:19:53.642308,3344,10,direct,tablet,False
1901,,2025-07-16T08:54:36.208724,2560,17,organic,desktop,False
1902,558.0,2025-08-10T00:43:09.934807,3156,1,social,desktop,False
1903,496.0,2026-01-19T12:38:06.161852,2420,5,referral,mobile,False
1904,,2025-09-09T03:56:09.930796,2652,10,social,tablet,False
1905,812.0,2026-03-29T18:55:03.402629,1581,12,social,mobile,False
1906,1882.0,2025-07-14T04:29:03.059960,2071,2,paid,desktop,False
1907,1342.0,2026-03-17T23:55:25.878811,2722,1,referral,mobile,False
1908,1081.0,2025-08-10T16:11:25.053730,3589,15,direct,tablet,False
1909,1698.0,2025-10-21T12:05:02.509059,1656,1,paid,mobile,False
1910,766.0,2025-10-16T14:02:19.103608,392,19,direct,desktop,False
1911,957.0,2025-12-19T02:16:36.942654,2765,10,social,mobile,True
1912,889.0,2025-07-13T13:26:26.073941,3413,6,organic,desktop,False
